group,sample
alz_neuron_no_mapd_indel_outliers,1995-181114-Pp5H06
alz_neuron_no_mapd_indel_outliers,1995-181114-Pp5H08
alz_neuron_no_mapd_indel_outliers,1995_180413_Hp1A12
alz_neuron_no_mapd_indel_outliers,1995_180413_Hp1B03
alz_neuron_no_mapd_indel_outliers,1995_180601_Pp4D07
alz_neuron_no_mapd_indel_outliers,1995_180604_Hp2A12
alz_neuron_no_mapd_indel_outliers,1995_180604_Hp2G12
alz_neuron_no_mapd_indel_outliers,2208-181120-Hp1B01
alz_neuron_no_mapd_indel_outliers,2208-181120-Hp1B02
alz_neuron_no_mapd_indel_outliers,2208-181120-Hp1C12
alz_neuron_no_mapd_indel_outliers,2208-181120-Hp1H04
alz_neuron_no_mapd_indel_outliers,2208-181120-Hp1H05
alz_neuron_no_mapd_indel_outliers,2208-181120-Pp1B05
alz_neuron_no_mapd_indel_outliers,2208-181120-Pp1E01
alz_neuron_no_mapd_indel_outliers,2208-181120-Pp1G03
alz_neuron_no_mapd_indel_outliers,2208-181120-Pp1G04
alz_neuron_no_mapd_indel_outliers,2208-181120-Pp1H10
alz_neuron_no_mapd_indel_outliers,4556_170602_H1B01
alz_neuron_no_mapd_indel_outliers,4556_170602_P1A08
alz_neuron_no_mapd_indel_outliers,4556_170626_H2A09
alz_neuron_no_mapd_indel_outliers,4556_170626_H2F06
alz_neuron_no_mapd_indel_outliers,4556_170626_H2G07
alz_neuron_no_mapd_indel_outliers,4556_170626_H2G11
alz_neuron_no_mapd_indel_outliers,4556_170626_P2E02
alz_neuron_no_mapd_indel_outliers,4556_170626_P2F08
alz_neuron_no_mapd_indel_outliers,5222-181114-Pp3C03
alz_neuron_no_mapd_indel_outliers,5222-181114-Pp3G05
alz_neuron_no_mapd_indel_outliers,5222_180601_Pp2B04
alz_neuron_no_mapd_indel_outliers,5222_180601_Pp2B12
alz_neuron_no_mapd_indel_outliers,5222_180601_Pp2C01
alz_neuron_no_mapd_indel_outliers,5222_180601_Pp2F05
alz_neuron_no_mapd_indel_outliers,UMB5222_p1C06
alz_neuron_no_mapd_indel_outliers,UMB5222_p1F08
alz_neuron_no_mapd_indel_outliers,UMB5222_p1H04
alz_neuron_no_mapd_indel_outliers,UMB5222_p1H07
alz_neuron_no_mapd_indel_outliers,UMB5222_p2E10
alz_neuron_no_mapd_indel_outliers,1353P_200925A1
alz_neuron_no_mapd_indel_outliers,1353P_200925E1
alz_neuron_no_mapd_indel_outliers,1353P_200925E2
alz_neuron_no_mapd_indel_outliers,1353P_200925E3
alz_neuron_no_mapd_indel_outliers,ALZ1456BA9-A
alz_neuron_no_mapd_indel_outliers,ALZ1456BA9-B
alz_neuron_no_mapd_indel_outliers,ALZ1456BA9-C
alz_neuron_no_mapd_indel_outliers,ALZ1456BA9-D
alz_neuron_no_mapd_indel_outliers,1647P_201001A5
alz_neuron_no_mapd_indel_outliers,1647P_201001A6
alz_neuron_no_mapd_indel_outliers,ALZ1647BA9-A
alz_neuron_no_mapd_indel_outliers,ALZ1647BA9-B
alz_neuron_no_mapd_indel_outliers,ALZ1647BA9-C
alz_neuron_no_mapd_indel_outliers,ALZ1647BA9-D
alz_neuron_no_mapd_indel_outliers,1828P_201001G1
alz_neuron_no_mapd_indel_outliers,1828P_201001G2
alz_neuron_no_mapd_indel_outliers,1828P_201001G6
alz_neuron_no_mapd_indel_outliers,1828P_201001H1
alz_neuron_no_mapd_indel_outliers,1995P_201001E5
alz_neuron_no_mapd_indel_outliers,MA2207_A2
alz_neuron_no_mapd_indel_outliers,MA2207_A3
alz_neuron_no_mapd_indel_outliers,MA2207_A5
alz_neuron_no_mapd_indel_outliers,2208P_201001C2
alz_neuron_no_mapd_indel_outliers,2208P_201001C3
alz_neuron_no_mapd_indel_outliers,2208P_201001C4
alz_neuron_no_mapd_indel_outliers,2208P_201001C6
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_12
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_18
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_20
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_24
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_25
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_2_WGSb
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_30
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_39
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_3_WGSb
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_46
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_47
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_5
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_51_WGSb
control_neuron_no_mapd_indel_outliers,1465-cortex_1-neuron_MDA_6_WGSb
control_neuron_no_mapd_indel_outliers,4638-MDA-2
control_neuron_no_mapd_indel_outliers,4638-MDA-03
control_neuron_no_mapd_indel_outliers,4638-MDA-4
control_neuron_no_mapd_indel_outliers,4638-MDA-7
control_neuron_no_mapd_indel_outliers,4638-MDA-11
control_neuron_no_mapd_indel_outliers,4638-MDA-12
control_neuron_no_mapd_indel_outliers,4638-MDA-14
control_neuron_no_mapd_indel_outliers,4638-MDA-15
control_neuron_no_mapd_indel_outliers,4638-MDA-20
control_neuron_no_mapd_indel_outliers,4638-MDA-24
control_neuron_no_mapd_indel_outliers,4643_MDA_1
control_neuron_no_mapd_indel_outliers,4643_MDA_2
control_neuron_no_mapd_indel_outliers,4643-MDA_23
control_neuron_no_mapd_indel_outliers,4643_MDA_24
control_neuron_no_mapd_indel_outliers,4643_MDA_26
control_neuron_no_mapd_indel_outliers,4643_MDA_3
control_neuron_no_mapd_indel_outliers,4643_MDA_31
control_neuron_no_mapd_indel_outliers,4643_MDA_32
control_neuron_no_mapd_indel_outliers,4643_MDA_4
control_neuron_no_mapd_indel_outliers,4643_MDA_5
control_neuron_no_mapd_indel_outliers,1278_ct_p1E3
control_neuron_no_mapd_indel_outliers,1278_ct_p1E6
control_neuron_no_mapd_indel_outliers,1278_ct_p1G9
control_neuron_no_mapd_indel_outliers,1278_ct_p2B9
control_neuron_no_mapd_indel_outliers,1278_ct_p2C7
control_neuron_no_mapd_indel_outliers,1278_ct_p2E4
control_neuron_no_mapd_indel_outliers,1278_ct_p2E6
control_neuron_no_mapd_indel_outliers,1278_ct_p2F5
control_neuron_no_mapd_indel_outliers,1278_ct_p2G5
control_neuron_no_mapd_indel_outliers,1465_ct_8p2h8
control_neuron_no_mapd_indel_outliers,1465_ct_p2B11
control_neuron_no_mapd_indel_outliers,1465_ctx_p2F06
control_neuron_no_mapd_indel_outliers,1465_ctx_p2g8
control_neuron_no_mapd_indel_outliers,5171_ct_p1H1
control_neuron_no_mapd_indel_outliers,5171_ct_p2F11
control_neuron_no_mapd_indel_outliers,5171_ct_p2F12
control_neuron_no_mapd_indel_outliers,5171_ct_p2G4
control_neuron_no_mapd_indel_outliers,5219_ct_p1G1
control_neuron_no_mapd_indel_outliers,5219_ct_p1G7
control_neuron_no_mapd_indel_outliers,5219_ct_p2A12
control_neuron_no_mapd_indel_outliers,5219_ct_p2C3
control_neuron_no_mapd_indel_outliers,5817_ct_p1H10
control_neuron_no_mapd_indel_outliers,5817_ct_p1H2
control_neuron_no_mapd_indel_outliers,5817_ct_p1H5
control_neuron_no_mapd_indel_outliers,5817_ct_p2H6
control_neuron_no_mapd_indel_outliers,5511_20150527-pfc-1cp1F6_20170221-WGS
control_neuron_no_mapd_indel_outliers,5511_20150527-pfc-1cp2D3_20170221-WGS
control_neuron_no_mapd_indel_outliers,5511_20150527-pfc-1cp2F3_20170221-WGS
control_neuron_no_mapd_indel_outliers,5823_20160810-dg-1cp2E1_20170221-WGS
control_neuron_no_mapd_indel_outliers,5823_20160810-dg-1cp3D11_20170221-WGS
control_neuron_no_mapd_indel_outliers,5823_20160810-dg-1cp3H1_20170221-WGS
control_neuron_no_mapd_indel_outliers,5823_20160824-pfc-1cp1F11_20170221-WGS
control_neuron_no_mapd_indel_outliers,5823_20160824-pfc-1cp2E1_20170221-WGS
control_neuron_no_mapd_indel_outliers,5823_20160824-pfc-1cp2G5_20170221-WGS
control_neuron_no_mapd_indel_outliers,5840_20160809-pfc-1cp1C2_20170221-WGS
control_neuron_no_mapd_indel_outliers,5840_20160809-pfc-1cp1D7_20170221-WGS
control_neuron_no_mapd_indel_outliers,5840_20160809-pfc-1cp1G4_20170221-WGS
control_neuron_no_mapd_indel_outliers,5840_20160810-dg-1cp2D10_20170221-WGS
control_neuron_no_mapd_indel_outliers,5840_20160810-dg-1cp3A10_20170221-WGS
control_neuron_no_mapd_indel_outliers,5840_20160810-dg-1cp3F8_20170221-WGS
control_neuron_no_mapd_indel_outliers,936_20141001-pfc-1cp1G11_20170221-WGS
control_neuron_no_mapd_indel_outliers,936_20141001-pfc-1cp1H9_20170221-WGS
control_neuron_no_mapd_indel_outliers,936_20141001-pfc-1cp2F6_20170221-WGS
control_neuron_no_mapd_indel_outliers,5559-dg1C11
control_neuron_no_mapd_indel_outliers,5559-dg1F1
control_neuron_no_mapd_indel_outliers,5559-dg3A11
control_neuron_no_mapd_indel_outliers,5559-dg4C11
control_neuron_no_mapd_indel_outliers,5559-dg4E3
control_neuron_no_mapd_indel_outliers,5559-pfc1C4
control_neuron_no_mapd_indel_outliers,5559-pfc1C7
control_neuron_no_mapd_indel_outliers,5559-pfc1E2
control_neuron_no_mapd_indel_outliers,5559-pfc1H2
control_neuron_no_mapd_indel_outliers,5559-pfc2A3
control_neuron_no_mapd_indel_outliers,5657-pfc1D2
control_neuron_no_mapd_indel_outliers,5657-pfc1E11
control_neuron_no_mapd_indel_outliers,5657-pfc2A6
control_neuron_no_mapd_indel_outliers,5657-pfc2F1
control_neuron_no_mapd_indel_outliers,5657-pfc2G9
control_neuron_no_mapd_indel_outliers,5657-dg1G2
control_neuron_no_mapd_indel_outliers,5657-dg2G2
control_neuron_no_mapd_indel_outliers,5657-dg4A12
control_neuron_no_mapd_indel_outliers,5657-dg4B1
control_neuron_no_mapd_indel_outliers,5657-dg4H1
control_neuron_no_mapd_indel_outliers,5087-1cp1C6
control_neuron_no_mapd_indel_outliers,5087-1cp1C9
control_neuron_no_mapd_indel_outliers,5087-1cp1D6
control_neuron_no_mapd_indel_outliers,5087-1cp1H10b
control_neuron_no_mapd_indel_outliers,5087-1cp2A2
control_neuron_no_mapd_indel_outliers,5532-1cp1E11
control_neuron_no_mapd_indel_outliers,5532-1cp1E9
control_neuron_no_mapd_indel_outliers,5532-1cp1H11
control_neuron_no_mapd_indel_outliers,5532-1cp1H4
control_neuron_no_mapd_indel_outliers,5532-1cp1H9
control_neuron_no_mapd_indel_outliers,5087pfc-Lp1C5
control_neuron_no_mapd_indel_outliers,5087pfc-Rp1G4
control_neuron_no_mapd_indel_outliers,5087pfc-Rp3C5
control_neuron_no_mapd_indel_outliers,5087pfc-Rp3F4
control_neuron_no_mapd_indel_outliers,5532pfc-Lp1C5
control_neuron_no_mapd_indel_outliers,5532pfc-Lp2C5
control_neuron_no_mapd_indel_outliers,5532pfc-Rp1C11
control_neuron_no_mapd_indel_outliers,5532pfc-Rp1H7
control_neuron_no_mapd_indel_outliers,1465-2-C1
control_neuron_no_mapd_indel_outliers,1465-2-E12
control_neuron_no_mapd_indel_outliers,1465_pfcalk-1cA12
control_neuron_no_mapd_indel_outliers,1465_pfcalk-1cB07
control_neuron_no_mapd_indel_outliers,1465_pfcalk-1cB08
control_neuron_no_mapd_indel_outliers,1465_pfcalk-1cD09
control_neuron_no_mapd_indel_outliers,4976-190221-Hp1C04
control_neuron_no_mapd_indel_outliers,4976-190221-Hp1F11
control_neuron_no_mapd_indel_outliers,4976-190221-Hp1G08
control_neuron_no_mapd_indel_outliers,4976-190221-Hp2D06
control_neuron_no_mapd_indel_outliers,4976-190221-Hp2E09
control_neuron_no_mapd_indel_outliers,4976-190221-Pp1E11
control_neuron_no_mapd_indel_outliers,4976-190221-Pp2C05
control_neuron_no_mapd_indel_outliers,4976-190221-Pp2E06
control_neuron_no_mapd_indel_outliers,4976-190221-Pp2F02
control_neuron_no_mapd_indel_outliers,4976-190221-Pp2G03
control_neuron_no_mapd_indel_outliers,5087-190107-Hp1A09
control_neuron_no_mapd_indel_outliers,5087-190107-Hp1E12
control_neuron_no_mapd_indel_outliers,5087-190107-Hp1F06
control_neuron_no_mapd_indel_outliers,5087-190107-Hp1F09
control_neuron_no_mapd_indel_outliers,5087-190107-Hp1G08
control_neuron_no_mapd_indel_outliers,5171_180713_P2E03
control_neuron_no_mapd_indel_outliers,5171_180713_P2F01
control_neuron_no_mapd_indel_outliers,5171_180713_P2F06
control_neuron_no_mapd_indel_outliers,5171_180713_P2F08
control_neuron_no_mapd_indel_outliers,UMB5171_p1C01
control_neuron_no_mapd_indel_outliers,UMB5171_p1D11
control_neuron_no_mapd_indel_outliers,UMB5171_p1E07
control_neuron_no_mapd_indel_outliers,UMB5171_p1H01
control_neuron_no_mapd_indel_outliers,5451-190107-Hp1B10
control_neuron_no_mapd_indel_outliers,5451-190107-Hp1C11
control_neuron_no_mapd_indel_outliers,5451-190107-Hp1D05
control_neuron_no_mapd_indel_outliers,5451-190107-Hp1F11
control_neuron_no_mapd_indel_outliers,5451-190107-Hp1G10
control_neuron_no_mapd_indel_outliers,5451-190108-Pp1C03
control_neuron_no_mapd_indel_outliers,5451-190108-Pp1D01
control_neuron_no_mapd_indel_outliers,5451-190108-Pp1D10
control_neuron_no_mapd_indel_outliers,5451-190108-Pp1F05
control_neuron_no_mapd_indel_outliers,5451-190108-Pp1F09
control_neuron_no_mapd_indel_outliers,5657_180713_P1B06
control_neuron_no_mapd_indel_outliers,5657_180713_P1C01
control_neuron_no_mapd_indel_outliers,5657_180713_P1E08
control_neuron_no_mapd_indel_outliers,5657_180713_P1E10
control_neuron_no_mapd_indel_outliers,5657_180713_P1E11
control_neuron_no_mapd_indel_outliers,5657_180716_H1A08
control_neuron_no_mapd_indel_outliers,5657_180716_H1F01
control_neuron_no_mapd_indel_outliers,5657_180716_H1F09
control_neuron_no_mapd_indel_outliers,5657_180716_H1H08
control_neuron_no_mapd_indel_outliers,5657_180716_H1H11
control_neuron_no_mapd_indel_outliers,5823_180716_H1B10
control_neuron_no_mapd_indel_outliers,5823_180716_H1E04
control_neuron_no_mapd_indel_outliers,5823_180716_H1E07
control_neuron_no_mapd_indel_outliers,5823_180716_H1F04
control_neuron_no_mapd_indel_outliers,5823_180716_H1H05
control_neuron_no_mapd_indel_outliers,5840-190107-Hp2A12
control_neuron_no_mapd_indel_outliers,5840-190107-Hp2B02
control_neuron_no_mapd_indel_outliers,5840-190107-Hp2B08
control_neuron_no_mapd_indel_outliers,5840-190107-Hp2F03
control_neuron_no_mapd_indel_outliers,5840-190107-Hp2F12
control_neuron_no_mapd_indel_outliers,5943-190107-Hp1A07
control_neuron_no_mapd_indel_outliers,5943-190107-Hp1C10
control_neuron_no_mapd_indel_outliers,5943-190107-Hp1C11
control_neuron_no_mapd_indel_outliers,5943-190107-Hp1D04
control_neuron_no_mapd_indel_outliers,5943-190107-Hp1D10
control_neuron_no_mapd_indel_outliers,5943-190108-Pp1A10
control_neuron_no_mapd_indel_outliers,5943-190108-Pp1B02
control_neuron_no_mapd_indel_outliers,5943-190108-Pp1C02
control_neuron_no_mapd_indel_outliers,5943-190108-Pp1E07
control_neuron_no_mapd_indel_outliers,5943-190108-Pp1F06
control_neuron_no_mapd_indel_outliers,5171BA6-B2
control_neuron_no_mapd_indel_outliers,5171BA6-D2
control_neuron_no_mapd_indel_outliers,5171BA6-E2
control_neuron_no_mapd_indel_outliers,5823BA6-D11
control_neuron_no_mapd_indel_outliers,5823BA6-E10
control_neuron_no_mapd_indel_outliers,5823BA6-E7
control_neuron_no_mapd_indel_outliers,11901106_Gy_C1
control_neuron_no_mapd_indel_outliers,11901106_Gy_C2
control_neuron_no_mapd_indel_outliers,1278BA9-A
control_neuron_no_mapd_indel_outliers,1278BA9-B
control_neuron_no_mapd_indel_outliers,1278BA9-C
control_neuron_no_mapd_indel_outliers,1465BA9-A
control_neuron_no_mapd_indel_outliers,1465BA9-B
control_neuron_no_mapd_indel_outliers,1465BA9-C
control_neuron_no_mapd_indel_outliers,1465BA9-D
control_neuron_no_mapd_indel_outliers,301159_Gyrus_D1
control_neuron_no_mapd_indel_outliers,301159_Gyrus_D3
control_neuron_no_mapd_indel_outliers,4638-Neuron-4
control_neuron_no_mapd_indel_outliers,4638-Neuron-5
control_neuron_no_mapd_indel_outliers,4638-Neuron-6
control_neuron_no_mapd_indel_outliers,4643-Neuron-3
control_neuron_no_mapd_indel_outliers,4643-Neuron-4
control_neuron_no_mapd_indel_outliers,4643-Neuron-6
control_neuron_no_mapd_indel_outliers,5087PFC-A
control_neuron_no_mapd_indel_outliers,5087PFC-B
control_neuron_no_mapd_indel_outliers,5087PFC-C
control_neuron_no_mapd_indel_outliers,5219-Neuron-2
control_neuron_no_mapd_indel_outliers,5219-Neuron-4
control_neuron_no_mapd_indel_outliers,5219-Neuron-5
control_neuron_no_mapd_indel_outliers,5559PFC-A
control_neuron_no_mapd_indel_outliers,5559PFC-B
control_neuron_no_mapd_indel_outliers,5559PFC-C
control_neuron_no_mapd_indel_outliers,5657PFC-A
control_neuron_no_mapd_indel_outliers,5657PFC-B
control_neuron_no_mapd_indel_outliers,5657PFC-C
control_neuron_no_mapd_indel_outliers,5817PFC-A
control_neuron_no_mapd_indel_outliers,5817PFC-B
control_neuron_no_mapd_indel_outliers,5817PFC-C
control_neuron_no_mapd_indel_outliers,5823PFC-A
control_neuron_no_mapd_indel_outliers,5823PFC-B
control_neuron_no_mapd_indel_outliers,5823PFC-C
control_neuron_no_mapd_indel_outliers,5871-Neuron-4
control_neuron_no_mapd_indel_outliers,5871-Neuron-5
control_neuron_no_mapd_indel_outliers,5871-Neuron-6
control_neuron_no_mapd_indel_outliers,936PFC-A
control_neuron_no_mapd_indel_outliers,936PFC-B
control_neuron_no_mapd_indel_outliers,936PFC-C
control_neuron_no_mapd_indel_outliers,UMB4976_E1
control_neuron_no_mapd_indel_outliers,UMB4976_E2
control_neuron_no_mapd_indel_outliers,UMB4976_E3
control_neuron_no_mapd_indel_outliers,UMB5451_B2
control_neuron_no_mapd_indel_outliers,UMB5451_B3
control_neuron_no_mapd_indel_outliers,UMB5451_B5
control_neuron_no_mapd_indel_outliers,UMB5572_D2
control_neuron_no_mapd_indel_outliers,UMB5572_D3
control_neuron_no_mapd_indel_outliers,UMB5572_D4
control_neuron_no_mapd_indel_outliers,UMB5666_F1
control_neuron_no_mapd_indel_outliers,UMB5666_F2
control_neuron_no_mapd_indel_outliers,UMB5666_F5
control_neuron_no_mapd_indel_outliers,UMB5943_C2
control_neuron_no_mapd_indel_outliers,UMB5943_C4
control_neuron_no_mapd_indel_outliers,UMB5943_C5
control_neuron_no_mapd_indel_outliers,1278_BA6_A
control_neuron_no_mapd_indel_outliers,1278_BA6_B
control_neuron_no_mapd_indel_outliers,1278_BA6_C
control_neuron_no_mapd_indel_outliers,5087_BA6_A
control_neuron_no_mapd_indel_outliers,5087_BA6_B
control_neuron_no_mapd_indel_outliers,5087_BA6_C
control_neuron_no_mapd_indel_outliers,5219_BA6_A
control_neuron_no_mapd_indel_outliers,5219_BA6_B
control_neuron_no_mapd_indel_outliers,5219_BA6_C
control_neuron_no_mapd_indel_outliers,5451-BA6-A
control_neuron_no_mapd_indel_outliers,5451-BA6-B
control_neuron_no_mapd_indel_outliers,5451-BA6-C
control_neuron_no_mapd_indel_outliers,5657_BA6_A
control_neuron_no_mapd_indel_outliers,5657_BA6_B
control_neuron_no_mapd_indel_outliers,5657_BA6_C
control_neuron_no_mapd_indel_outliers,5817_BA6_A
control_neuron_no_mapd_indel_outliers,5817_BA6_B
control_neuron_no_mapd_indel_outliers,5817_BA6_C
control_neuron_no_mapd_indel_outliers,5823_BA6_A
control_neuron_no_mapd_indel_outliers,5823_BA6_B
control_neuron_no_mapd_indel_outliers,5823_BA6_C
control_neuron_no_mapd_indel_outliers,936_BA6_A
control_neuron_no_mapd_indel_outliers,936_BA6_B
control_neuron_no_mapd_indel_outliers,936_BA6_C
ftd_neuron_no_mapd_indel_outliers,1300PFC_NeuN_A
ftd_neuron_no_mapd_indel_outliers,1300PFC_NeuN_B
ftd_neuron_no_mapd_indel_outliers,1300PFC_NeuN_C
ftd_neuron_no_mapd_indel_outliers,1300PFC_TDP_A
ftd_neuron_no_mapd_indel_outliers,1300PFC_TDP_B
ftd_neuron_no_mapd_indel_outliers,1300PFC_TDP_C
ftd_neuron_no_mapd_indel_outliers,1334PFC_NeuN_A
ftd_neuron_no_mapd_indel_outliers,1334PFC_NeuN_B
ftd_neuron_no_mapd_indel_outliers,1334PFC_NeuN_C
ftd_neuron_no_mapd_indel_outliers,1334PFC_TDP_A
ftd_neuron_no_mapd_indel_outliers,1334PFC_TDP_B
ftd_neuron_no_mapd_indel_outliers,1334PFC_TDP_C
ftd_neuron_no_mapd_indel_outliers,1792PFC_NeuN_A
ftd_neuron_no_mapd_indel_outliers,1792PFC_NeuN_B
ftd_neuron_no_mapd_indel_outliers,1792PFC_NeuN_C
ftd_neuron_no_mapd_indel_outliers,1792PFC_TDP_A
ftd_neuron_no_mapd_indel_outliers,1792PFC_TDP_B
ftd_neuron_no_mapd_indel_outliers,1792PFC_TDP_C
ftd_neuron_no_mapd_indel_outliers,6004PFC_N_A
ftd_neuron_no_mapd_indel_outliers,6004PFC_N_B
ftd_neuron_no_mapd_indel_outliers,6004PFC_N_C
ftd_neuron_no_mapd_indel_outliers,6004PFC_T_A
ftd_neuron_no_mapd_indel_outliers,S08631PFC_N_A
ftd_neuron_no_mapd_indel_outliers,S08631PFC_N_B
ftd_neuron_no_mapd_indel_outliers,S08631PFC_N_C
ftd_neuron_no_mapd_indel_outliers,S08631PFC_T_A
ftd_neuron_no_mapd_indel_outliers,S08631PFC_T_B
ftd_neuron_no_mapd_indel_outliers,S08631PFC_T_C
ftd_neuron_no_mapd_indel_outliers,S13034PFC_N_A
ftd_neuron_no_mapd_indel_outliers,S13034PFC_N_B
ftd_neuron_no_mapd_indel_outliers,S13034PFC_N_C
ftd_neuron_no_mapd_indel_outliers,S13034PFC_T_A
ftd_neuron_no_mapd_indel_outliers,S13034PFC_T_B
ftd_neuron_no_mapd_indel_outliers,S13034PFC_T_C
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1353-181114-Pp2B08
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1353_180322_P1E03
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1353_180322_Pp1C02
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1353_180322_Pp1H01
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1353_180508_Hp2E08
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1353_180508_Hp2G06
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1456_180403_Hp1D06
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647-181116-Hp3C11
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647-181116-Hp3E10
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647-181116-Hp3G08
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647-181116-Hp3H06
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647-190108-Pp3B10
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647_180713_P2B05
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647_180713_P2D11
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1647_180713_P2G01
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1828-181116-Hp2B07
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1828-181116-Hp2C09
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1828-181116-Hp2D07
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1828-181116-Hp2D09
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,MA1828_p1A09
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,MA1828_p1C06
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,MA1828_p1F01
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,MA1828_p1F03
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,MA1828_p2G02
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1995-181114-Pp5E11
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1995-181114-Pp5H06
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1995_180601_Pp4D07
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,1995_180604_Hp2A12
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,2208-181120-Hp1B01
alz_neuron_pink_peak_positive_normal_no_mapd_indel_outliers,2208-181120-Hp1B02
